locationID,weight
# Non-default weights for locations
# Largely extra weight for areas within local range
7000490,1500000.0
7000434,100000.0
1001989,200000.0
7785992,100000.0
7024203,100000.0
7004615,100000.0
7000429,100000.0
1001991,100000.0
1007365,100000.0
1097194,100000.0
7001990,100000.0
4000115,100000.0
1007961,100000.0
7001828,500000.0
7000430,100000.0
7001829,500000.0
7001830,500000.0
7001831,500000.0
7001992,500000.0
7006238,500000.0
7001834,500000.0
